sequence,offset,event,event_name,phase,phase_name,pid,tid,qpc,data_len,aux0,aux1
1120,928760,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137739855,640,112,264
1121,929452,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137739898,640,128,264
1122,930144,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137741486,640,128,264
1123,930836,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137741520,640,144,264
1124,931528,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137742964,640,144,264
1125,932220,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137742995,640,160,264
1126,932912,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137744526,640,160,264
1127,933604,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137744561,640,176,264
1128,934296,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137746079,640,176,264
1129,934988,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137746112,640,192,264
1130,935680,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137747554,640,192,264
1131,936372,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137747585,640,208,264
1132,937064,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137749053,640,208,264
1133,937756,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137749086,640,224,264
1134,938448,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137750534,640,224,264
1135,939140,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137750566,640,240,264
1136,939832,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137752031,640,240,264
1137,940524,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137752064,640,256,264
1138,941216,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137753507,640,256,264
1139,941908,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137753538,640,272,264
1140,942600,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137754984,640,272,264
1141,943292,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137755016,640,288,264
1142,943984,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137756489,640,288,264
1143,944676,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137756522,640,304,264
1144,945368,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137757966,640,304,264
1145,946060,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137757997,640,320,264
1146,946752,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137759540,640,320,264
1147,947444,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137759574,640,336,264
1148,948136,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137761018,640,336,264
1149,948828,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137761049,640,352,264
1150,949520,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137762490,640,352,264
1151,950212,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137762521,640,368,264
1152,950904,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137764067,640,368,264
1153,951596,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137764100,640,384,264
1154,952288,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137765613,640,384,264
1155,952980,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137765644,640,400,264
1156,953672,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137767211,640,400,264
1157,954364,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137767245,640,416,264
1158,955056,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137768695,640,416,264
1159,955748,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137768726,640,432,264
1160,956440,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137770321,640,432,264
1161,957132,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137770356,640,448,264
1162,957824,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137771800,640,448,264
1163,958516,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137771836,640,464,264
1164,959208,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137773282,640,464,264
1165,959900,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137773313,640,480,264
1166,960592,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137774799,640,480,264
1167,961284,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137774832,640,496,264
1168,961976,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137776606,640,496,264
1169,962668,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137776647,640,512,264
1170,963360,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137778222,640,512,264
1171,964052,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137778256,640,528,264
1172,964744,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137779766,640,528,264
1173,965436,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137779800,640,544,264
1174,966128,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137781388,640,544,264
1175,966820,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137781428,640,560,264
1176,967512,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137783147,640,560,264
1177,968204,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137783187,640,576,264
1178,968896,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137785062,640,576,264
1179,969588,42,CGR_SLOW_POOL_POST,3,SALT_RNG,1960,1964,137785103,640,584,264
1180,970280,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137785141,640,584,264
1181,970972,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137786631,640,584,264
1182,971664,10,RANDADD_INT32,3,SALT_RNG,1960,1964,137786678,4,584,264
1183,971720,10,RANDADD_INT32,3,SALT_RNG,1960,1964,137786711,4,588,264
1184,971776,10,RANDADD_INT32,3,SALT_RNG,1960,1964,137786748,4,592,264
1185,971832,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137786778,640,592,264
1186,972524,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137788323,640,592,264
1187,973216,10,RANDADD_INT32,3,SALT_RNG,1960,1964,137788361,4,596,264
1188,973272,10,RANDADD_INT32,3,SALT_RNG,1960,1964,137788393,4,600,264
1189,973328,10,RANDADD_INT32,3,SALT_RNG,1960,1964,137788424,4,604,264
1190,973384,10,RANDADD_INT32,3,SALT_RNG,1960,1964,137788454,4,608,264
1191,973440,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137788484,640,608,264
1192,974132,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137789930,640,608,264
1193,974824,10,RANDADD_INT32,3,SALT_RNG,1960,1964,137789961,4,612,264
1194,974880,10,RANDADD_INT32,3,SALT_RNG,1960,1964,137789996,4,616,264
1195,974936,10,RANDADD_INT32,3,SALT_RNG,1960,1964,137790029,4,620,264
1196,974992,10,RANDADD_INT32,3,SALT_RNG,1960,1964,137790061,4,624,264
1197,975048,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137790091,640,624,264
1198,975740,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137793289,640,624,264
1199,976432,10,RANDADD_INT32,3,SALT_RNG,1960,1964,137793434,4,628,264
1200,976488,10,RANDADD_INT32,3,SALT_RNG,1960,1964,137793477,4,632,264
1201,976544,10,RANDADD_INT32,3,SALT_RNG,1960,1964,137793511,4,636,264
1202,976600,10,RANDADD_INT32,3,SALT_RNG,1960,1964,137793548,4,640,264
1203,976656,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137793579,640,0,264
1204,977348,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137795236,640,0,264
1205,978040,10,RANDADD_INT32,3,SALT_RNG,1960,1964,137795277,4,4,264
1206,978096,10,RANDADD_INT32,3,SALT_RNG,1960,1964,137795319,4,8,264
1207,978152,10,RANDADD_INT32,3,SALT_RNG,1960,1964,137795361,4,12,264
1208,978208,11,RANDADD_BUF,3,SALT_RNG,1960,1964,137795402,8,16,264
1209,978268,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137795440,640,16,264
1210,978960,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137797237,640,16,264
1211,979652,11,RANDADD_BUF,3,SALT_RNG,1960,1964,137797280,8,24,264
1212,979712,11,RANDADD_BUF,3,SALT_RNG,1960,1964,137797344,32,32,264
1213,979796,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137797383,640,32,264
1214,980488,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137799162,640,32,264
1215,981180,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137799195,640,48,264
1216,981872,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137800645,640,48,264
1217,982564,11,RANDADD_BUF,3,SALT_RNG,1960,1964,137800680,8,64,264
1218,982624,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137800711,640,64,264
1219,983316,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137802256,640,64,264
1220,984008,11,RANDADD_BUF,3,SALT_RNG,1960,1964,137802295,8,72,264
1221,984068,11,RANDADD_BUF,3,SALT_RNG,1960,1964,137802327,8,80,264
1222,984128,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137802358,640,80,264
1223,984820,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137803853,640,80,264
1224,985512,11,RANDADD_BUF,3,SALT_RNG,1960,1964,137803884,8,88,264
1225,985572,11,RANDADD_BUF,3,SALT_RNG,1960,1964,137803919,8,96,264
1226,985632,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137803949,640,96,264
1227,986324,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137805400,640,96,264
1228,987016,11,RANDADD_BUF,3,SALT_RNG,1960,1964,137805431,8,104,264
1229,987076,11,RANDADD_BUF,3,SALT_RNG,1960,1964,137805461,8,112,264
1230,987136,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137805491,640,112,264
1231,987828,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137807077,640,112,264
1232,988520,11,RANDADD_BUF,3,SALT_RNG,1960,1964,137807111,8,120,264
1233,988580,10,RANDADD_INT32,3,SALT_RNG,1960,1964,137807145,4,128,264
1234,988636,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137807176,640,128,264
1235,989328,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137808624,640,128,264
1236,990020,10,RANDADD_INT32,3,SALT_RNG,1960,1964,137808655,4,132,264
1237,990076,11,RANDADD_BUF,3,SALT_RNG,1960,1964,137808715,8,136,264
1238,990136,43,CGR_FAST_OUT,3,SALT_RNG,1960,1964,137808842,640,144,264
1239,990828,44,CGR_FAST_POOL_PRE,3,SALT_RNG,1960,1964,137808873,640,144,264
1240,991520,11,RANDADD_BUF,3,SALT_RNG,1960,1964,137808910,640,144,264
1241,992212,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137808941,640,144,264
1242,992904,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137810414,640,144,264
1243,993596,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137810447,640,160,264
1244,994288,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137811896,640,160,264
1245,994980,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137811927,640,176,264
1246,995672,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137813407,640,176,264
1247,996364,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137813440,640,192,264
1248,997056,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137815049,640,192,264
1249,997748,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137815084,640,208,264
1250,998440,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137816659,640,208,264
1251,999132,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137816693,640,224,264
1252,999824,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137818151,640,224,264
1253,1000516,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137818184,640,240,264
1254,1001208,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137819634,640,240,264
1255,1001900,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137819665,640,256,264
1256,1002592,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137821138,640,256,264
1257,1003284,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137821171,640,272,264
1258,1003976,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137822625,640,272,264
1259,1004668,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137822657,640,288,264
1260,1005360,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137824132,640,288,264
1261,1006052,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137824165,640,304,264
1262,1006744,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137825615,640,304,264
1263,1007436,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137825646,640,320,264
1264,1008128,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137827101,640,320,264
1265,1008820,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137827181,640,336,264
1266,1009512,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137828634,640,336,264
1267,1010204,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137828665,640,352,264
1268,1010896,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137830115,640,352,264
1269,1011588,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137830146,640,368,264
1270,1012280,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137831934,640,368,264
1271,1012972,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137831969,640,384,264
1272,1013664,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137833420,640,384,264
1273,1014356,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137833451,640,400,264
1274,1015048,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137835026,640,400,264
1275,1015740,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137835059,640,416,264
1276,1016432,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137836517,640,416,264
1277,1017124,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137836548,640,432,264
1278,1017816,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137838096,640,432,264
1279,1018508,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137838130,640,448,264
1280,1019200,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137839764,640,448,264
1281,1019892,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137839806,640,464,264
1282,1020584,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137841387,640,464,264
1283,1021276,20,RANDMIX_PRE,3,SALT_RNG,1960,1964,137841425,640,480,264
1284,1021968,21,RANDMIX_POST,3,SALT_RNG,1960,1964,137843179,640,480,264
